id,label,interval,importance,eccentricity,closeness_centrality,harmonic_closeness,betweenness
1.57676096918693E+018,Shaheenchevv,,1,0,0,0,0
49554665,ShahedAlavi,,1,0,0,0,0
1.58641757077265E+018,Shahdad1980p,,1,0,0,0,0
219819371,ShahbanouFarah,,1,0,0,0,0
1.49681869306984E+018,ShahabNasiri_,,1,0,0,0,0
1.42976838926273E+018,ShahabHolland,,1,0,0,0,0
1.60312393162752E+018,SHAH_2582,,1,0,0,0,0
1.57094534440967E+018,Shaghayegh_3,,1,0,0,0,0
1.61933106614521E+018,Shadnaz79,,1,0,0,0,0
1.49541476986762E+018,shadika88,,1,0,0,0,0
1.56024701030486E+018,Shabramz,,1,0,0,0,0
228855988,Shabnam283,,1,0,0,0,0
49426717,shabgahi,,1,0,0,0,0
1.52633495483714E+018,sh_zandvakili,,1,0,0,0,0
1113100093,SGhasseminejad,,1,0,0,0,0
2615173525,SGhanbarpour,,1,0,0,0,0
9.93183721460261E+017,SFaeze_Alavi,,1,0,0,0,0
1.45338659631367E+018,sezar00126,,1,0,0,0,0
1.21631983443631E+018,Seyyed_Zakariaa,,1,0,0,0,0
1.11060772262457E+018,seyedmohammadww,,1,0,0,0,0
3001858353,SeyedArmani,,1,0,0,0,0
1.7674053200227E+018,seti56705,,1,0,0,0,0
1.38044800194519E+018,SEskandarii,,1,0,0,0,0
1.57771511367902E+018,sepiedhia,,1,0,0,0,0
1.36753771633484E+018,SepideJandaghi,,1,0,0,0,0
1.61157729013514E+018,Sepidehsani,,1,0,0,0,0
1.18680559428558E+018,Sepideh52191550,,1,0,0,0,0
8.66023004450566E+017,SEpidar151,,1,0,0,0,0
461478172,SepiBordian,,1,0,0,0,0
1.62658765555856E+018,SepehrLN,,1,0,0,0,0
2166352618,SepehriHamed,,1,0,0,0,0
1.2268791602007E+018,Sepehr_TheNK,,1,0,0,0,0
47399105,sepahani,,1,0,0,0,0
968650362,SenTomCotton,,1,0,0,0,0
1074480192,SenTedCruz,,1,0,0,0,0
1.45786704733403E+018,sentdefender,,1,0,0,0,0
229966028,SenMarcoRubio,,1,0,0,0,0
2856787757,SenJoniErnst,,1,0,0,0,0
1.71180079657506E+018,Seniori18379849,,1,0,0,0,0
1.34687361087565E+018,SenatorHagerty,,1,0,0,0,0
1.69165064357932E+018,SenatorClaire,,1,0,0,0,0
318492642,senateur61,,1,0,0,0,0
1.12111415890743E+018,SenateForeign,,1,0,0,0,0
1.60601329258922E+018,selena_nfrd,,1,0,0,0,0
1.6224822699433E+018,sefid__barfiii,,1,0,0,0,0
1.02034997034238E+018,seemorgh_anka,,1,0,0,0,0
1.18104698547175E+018,SedSulfuric,,1,0,0,0,0
518873688,SedSia,,1,0,0,0,0
1.00884054956506E+018,sedmamood,,1,0,0,0,0
1.57379073229244E+018,SedayeShahrivar,,1,0,0,0,0
3118720037,SedayeBsedaee,,1,0,0,0,0
1.2787303096815E+018,sedaye_omiid,,1,0,0,0,0
1.19598834064381E+018,secular_d,,1,0,0,0,0
9.51741779581329E+017,Secolaic,,1,0,0,0,0
2417586104,SebGorka,,1,0,0,0,0
1.47808809657497E+018,ScottBaughCA47,,1,0,0,0,0
1.62038438510605E+018,ScoopUrban,,1,0,0,0,0
157644107,SCloudman,,1,0,0,0,0
1.68766252491576E+018,scharminn,,1,0,0,0,0
407476218,Schahrzad_b,,1,0,0,0,0
1.5759921680025E+018,SBahrami2022,,1,0,0,0,0
9.38050231454794E+017,sazanist40,,1,0,0,0,0
1.57768822823633E+018,sayneversay3,,1,0,0,0,0
1.58614254608595E+018,sayajm85,,1,0,0,0,0
1.63447874867757E+018,saveeuropeanciv,,1,0,0,0,0
8.78301870468608E+017,SavaSavadkoohi,,1,0,0,0,0
1.73609803225958E+018,sau312112265020,,1,0,0,0,0
1.17650643580031E+018,sattarkhan121,,1,0,0,0,0
43051330,Sativa888,,1,0,0,0,0
1.61220784564205E+018,Satiiiia1,,1,0,0,0,0
2950042619,Sashtyani,,1,0,0,0,0
1.30865892587345E+018,SasanRebels,,1,0,0,0,0
1.60770750938029E+018,SasanChx,,1,0,0,0,0
475317365,SasanAmjadi,,1,0,0,0,0
1.65131071010476E+018,sasan5066461056,,1,0,0,0,0
384481891,Sasan_n,,1,0,0,0,0
1.58165151388111E+018,SarvinSabet,,1,0,0,0,0
1.40088320829261E+018,sarmadi_design,,1,0,0,0,0
8.38643211736211E+017,Sari_pishik,,1,0,0,0,0
1.40728015408741E+018,Sardardofgod,,1,0,0,0,0
1.50611002699335E+018,sarbazeshahiran,,1,0,0,0,0
1.53481845050125E+018,sarbazepahlav,,1,0,0,0,0
1.49876192535378E+018,sarbaz_Ssasanid,,1,0,0,0,0
1.64327327787849E+018,sarbaz_pahlavi2,,1,0,0,0,0
1.56111805630634E+018,Sarbaz_Leis4943,,1,0,0,0,0
1.67367956822009E+018,sarayihastam,,1,0,0,0,0
1.57411449086986E+018,saramobarez1,,1,0,0,0,0
1.57633021084424E+018,sarahshamsaei,,1,0,0,0,0
311724429,sarahraviani,,1,0,0,0,0
1.59710023508346E+018,sarahn1361,,1,0,0,0,0
308991012,Sarah_Wyss,,1,0,0,0,0
2167976370,Sarah_Kazeemi,,1,0,0,0,0
2991576965,saraapoor,,1,0,0,0,0
1.17152172861639E+018,Saraa_Sepid,,1,0,0,0,0
1.27151036931242E+018,Sara_pl_ir,,1,0,0,0,0
2176448622,sara_masoudy,,1,0,0,0,0
1.63186472201317E+018,sapphire18_,,1,0,0,0,0
1865344082,saogr8,,1,0,0,0,0
1.62342685341016E+018,Santamorte00,,1,0,0,0,0
9.91330529659191E+017,sanshothebailif,,1,0,0,0,0
1.35075543721438E+018,Sanjaribaf,,1,0,0,0,0
1.06571738351434E+018,sangtarash_azad,,1,0,0,0,0
1.31821142822719E+018,sanazcartoon,,1,0,0,0,0
18409325,SamRasoulpour,,1,0,0,0,0
9.45923613420544E+017,samrajabii,,1,0,0,0,0
1.30116217028633E+018,samousavi44,,1,0,0,0,0
1.21370134777566E+018,SamNoori1968,,1,0,0,0,0
1.34562777718214E+018,samirkh1389,,1,0,0,0,0
1.55590633840388E+018,samiir_909,,1,0,0,0,0
8.36037739397034E+017,SamieSkyee,,1,0,0,0,0
1.56212510998436E+018,samanrashnoo,,1,0,0,0,0
1.58269655003952E+018,samaniist,,1,0,0,0,0
1.00831635940564E+018,Saman15216939,,1,0,0,0,0
9.28712499804828E+017,saman_sarraf,,1,0,0,0,0
1.33042176242584E+018,Samaismm,,1,0,0,0,0
1.57464776917589E+018,Sama_irooni,,1,0,0,0,0
1.43890346551908E+018,sam9i8,,1,0,0,0,0
3252582144,saly_121,,1,0,0,0,0
1.1341193717801E+018,Salwan_Momika1,,1,0,0,0,0
1.71814687455146E+018,saltiti60,,1,0,0,0,0
1.65075602711188E+018,salooooch,,1,0,0,0,0
139879462,SalomeSeyednia,,1,0,0,0,0
620393146,SalmanSima,,1,0,0,0,0
114060003,SallyMayweather,,1,0,0,0,0
7.58182858716348E+017,salimklnr,,1,0,0,0,0
1.69860502138484E+018,SalgardMahsa,,1,0,0,0,0
1.6149622755714E+018,Salari_goodgirl,,1,0,0,0,0
1.67340314753487E+018,Sakura8080136,,1,0,0,0,0
9.81149624303055E+017,sakueedr7,,1,0,0,0,0
1.63832054478841E+018,SaiedehSaideh59,,1,0,0,0,0
3083953337,saidhsp,,1,0,0,0,0
1084271022,saharmeshksar,,1,0,0,0,0
1.59293831886972E+018,sahariraniiii,,1,0,0,0,0
1.2938669302444E+018,sag_koshi,,1,0,0,0,0
1027813969,Safiaa_Nazari,,1,0,0,0,0
1416128503,safarazlilipoot,,1,0,0,0,0
1.08781627158294E+018,safa8863,,1,0,0,0,0
1.00122209303448E+018,Safa_8863,,1,0,0,0,0
1.62186901519375E+018,SaeidianZahra,,1,0,0,0,0
1.65480692159178E+018,SaeedRN93,,1,0,0,0,0
8.84148547267986E+017,saeedpaydarfard,,1,0,0,0,0
1.06746812880699E+018,SaeedKoushafar,,1,0,0,0,0
1.62521945040735E+018,Saeedeh_Shafiei,,1,0,0,0,0
1.37139563414673E+018,Saeed48920740,,1,0,0,0,0
1.70124717818482E+018,Saeed1991apr,,1,0,0,0,0
2762279140,sadsark,,1,0,0,0,0
3845454017,Sadiography,,1,0,0,0,0
1.64757315036266E+018,sadi21_,,1,0,0,0,0
1.50913680550499E+018,sadezist81,,1,0,0,0,0
1.24317078868294E+018,Sadegh_Hedayat7,,1,0,0,0,0
1.44722099622272E+018,sadaffadaeian,,1,0,0,0,0
8.73302941020688E+017,Sadafbanooo,,1,0,0,0,0
1.40619443965199E+018,Sadaf__12,,1,0,0,0,0
1.61678148994928E+018,sabz7076,,1,0,0,0,0
1.72773525824491E+018,SabriBokht,,1,0,0,0,0
1.43183415530272E+018,sabermalekraisi,,1,0,0,0,0
54631666,sabakhoie,,1,0,0,0,0
1.24711196427653E+018,SabaBakhtyari,,1,0,0,0,0
1.53070510859352E+018,sababagherii,,1,0,0,0,0
3161558040,SaamGivrad,,1,0,0,0,0
1.52261019573781E+018,S48945936,,1,0,0,0,0
1063489842,S0CI0L0GISTSAM,,1,0,0,0,0
1.42763904654581E+018,S_iran01,,1,0,0,0,0
1.32197307278679E+018,s_h_a_p_u_r,,1,0,0,0,0
9.05153715245638E+017,S_Bahraminejad,,1,0,0,0,0
1.2210848313348E+018,s_a_b_s_a_b,,1,0,0,0,0
1.57043355133356E+018,rzhbzdeh,,1,0,0,0,0
1.72707514368648E+018,RZareei22382,,1,0,0,0,0
1.76018215149104E+018,RusseellAdlleer,,1,0,0,0,0
36992738,Rtaghizade,,1,0,0,0,0
1.21658645343991E+018,RShemroon,,1,0,0,0,0
753128432,Rsheermohammadi,,1,0,0,0,0
1.52505131580154E+018,rsal9008,,1,0,0,0,0
1.58236558347078E+018,RROODD88,,1,0,0,0,0
1.24944305398877E+018,Rppress0,,1,0,0,0,0
1.50912824940166E+018,RPORED4,,1,0,0,0,0
1.62742722311528E+018,RP_Iran_shah,,1,0,0,0,0
1.71205692732729E+018,rozbeh158202,,1,0,0,0,0
1.57513548467377E+018,Roz12307894322,,1,0,0,0,0
51483738,rostockwahl,,1,0,0,0,0
9.53623284830147E+017,rostami2b,,1,0,0,0,0
1.56034113828394E+018,RosebudDonKhoan,,1,0,0,0,0
87474763,roozbehmon,,1,0,0,0,0
1.482396686744E+018,Roozbeh2666,,1,0,0,0,0
1.678078591786E+018,roohkhaste,,1,0,0,0,0
53341507,Roodabeh_,,1,0,0,0,0
1.46977639826507E+018,ronin47ir,,1,0,0,0,0
186037135,RonEng1ish,,1,0,0,0,0
198324192,Rol3erto,,1,0,0,0,0
1.64804571493971E+018,RojanAzadi2,,1,0,0,0,0
19863176,RohitKachrooITV,,1,0,0,0,0
1.74220498952986E+018,Robonass,,1,0,0,0,0
1.5768329707275E+018,Robiin_Hoodx,,1,0,0,0,0
337808606,RobertKennedyJr,,1,0,0,0,0
16523905,robbystarbuck,,1,0,0,0,0
1.02009896622506E+018,rnartike,,1,0,0,0,0
1.67315954132702E+018,rmayparast,,1,0,0,0,0
1.06679106188285E+018,rkzasafari,,1,0,0,0,0
2820866529,RKOTOfficial,,1,0,0,0,0
1.56460073579042E+018,Ritzyg2000,,1,0,0,0,0
1.00517567422994E+018,rish_germez,,1,0,0,0,0
1.53178437688276E+018,Rioooo_M4,,1,0,0,0,0
1.63697952369347E+018,riokhosravi,,1,0,0,0,0
1.58998664058764E+018,Riley_Gaines_,,1,0,0,0,0
15143478,RichardDawkins,,1,0,0,0,0
8161232,richardbranson,,1,0,0,0,0
1.39086338227899E+018,Rfrenss,,1,0,0,0,0
7.46817874002579E+017,Rezza2b,,1,0,0,0,0
1.32204777147876E+018,rezazadeh1122,,1,0,0,0,0
1.61912610396846E+018,Rezashah1975,,1,0,0,0,0
2448586596,RezaSensourfree,,1,0,0,0,0
8.24030456333136E+017,rezaraul7,,1,0,0,0,0
1.47227371889014E+018,RezaMoh41155063,,1,0,0,0,0
1.38204663566082E+018,Rezaie1982Mrr,,1,0,0,0,0
1.21594837675323E+018,rezahajilou,,1,0,0,0,0
1.25393699814381E+018,rezaeipanah1,,1,0,0,0,0
1.70332753817128E+018,Reza281207,,1,0,0,0,0
8.77618173280911E+017,reza_shafakhah,,1,0,0,0,0
2693264754,reza_hamouleh,,1,0,0,0,0
1.49008095036509E+018,Revolution_R_,,1,0,0,0,0
1.70316105947175E+018,Revealed2023,,1,0,0,0,0
1.60275731253968E+018,RepWilliams,,1,0,0,0,0
1.63128871632816E+018,reptile_fight,,1,0,0,0,0
7.9720104849043E+017,RepTenney,,1,0,0,0,0
1.61113887349664E+018,RepMillsPress,,1,0,0,0,0
1.07835511992056E+018,RepColinAllred,,1,0,0,0,0
8.14103950404239E+017,RepBrianMast,,1,0,0,0,0
1.24623173055569E+018,RenzoGraciani,,1,0,0,0,0
3369967613,renenbaum,,1,0,0,0,0
1.5756274320735E+018,ReinaRezaie,,1,0,0,0,0
1.23856492450852E+018,REGIME_CHANGE03,,1,0,0,0,0
1.28996533503942E+018,redracehorse,,1,0,0,0,0
1.48383074177147E+018,Rebessaa,,1,0,0,0,0
1.63668950058688E+018,RebbeccaaSatun,,1,0,0,0,0
1.24308847922491E+018,RealPersianGod,,1,0,0,0,0
1.52088642010951E+018,Realneo101,,1,0,0,0,0
1.31699585724238E+018,realMaalouf,,1,0,0,0,0
1.42536384147555E+018,ReallyRosalie,,1,0,0,0,0
78523300,RealJamesWoods,,1,0,0,0,0
1.25604796394579E+018,RealDrAttari,,1,0,0,0,0
25073877,realDonaldTrump,,1,0,0,0,0
1.51868096094613E+018,real_Ardalan,,1,0,0,0,0
2265794169,RBehrouzDO,,1,0,0,0,0
8.14530850868044E+017,RayTorabi8,,1,0,0,0,0
1.692475127991E+018,RayMegah,,1,0,0,0,0
1.15473802249738E+018,rayehe_rabi,,1,0,0,0,0
9.67709919540597E+017,Rayan9717,,1,0,0,0,0
328106613,raviagrawal3,,1,0,0,0,0
1.72449657711114E+018,RastVaIrani,,1,0,0,0,0
1.60487155577048E+018,Rastin_Research,,1,0,0,0,0
1.78569463054749E+018,Rast_O_Irani,,1,0,0,0,0
1.6264233355161E+018,rasshomal,,1,0,0,0,0
1.72037596720447E+018,Rass181818,,1,0,0,0,0
1.69333426352387E+018,Rasa1403,,1,0,0,0,0
1.51788678521236E+018,rarac_o,,1,0,0,0,0
1.60018138122051E+018,Rappunzell212,,1,0,0,0,0
1.41623713780503E+018,RanaDadpour,,1,0,0,0,0
1.58641549837114E+018,Ramtinfatehi,,1,0,0,0,0
1494577392,ramtin5790asli,,1,0,0,0,0
8.59052578969182E+017,RAMINKANTAL,,1,0,0,0,0
48187231,RaminBIKHODA,,1,0,0,0,0
48534361,Raminagha,,1,0,0,0,0
1.57483707688495E+018,rahimy166,,1,0,0,0,0
1.53006335179909E+018,rahe_AZADI_5,,1,0,0,0,0
1.30701949468715E+018,RAHBARMOVAGAT,,1,0,0,0,0
1.16972314938398E+018,rahbar001,,1,0,0,0,0
2387672676,RahamimoffTamar,,1,0,0,0,0
1.12037702897946E+018,RahaeeNews,,1,0,0,0,0
1.24228768609579E+018,Raha_B_E_1,,1,0,0,0,0
1.43900133136101E+018,RADOCLUB,,1,0,0,0,0
1.57693543803979E+018,RadmanShhram,,1,0,0,0,0
1953522745,radiojibi,,1,0,0,0,0
1.42940036681951E+018,RadioGenoa,,1,0,0,0,0
3421599215,Radioferferi,,1,0,0,0,0
1.72147493392522E+018,RadioEspresso,,1,0,0,0,0
7.04387476794831E+017,RadArtemis56,,1,0,0,0,0
1.70492094566287E+018,Rad6_6_6,,1,0,0,0,0
17005368,RabbiShmuley,,1,0,0,0,0
1.51046781273687E+018,RabbiApproves,,1,0,0,0,0
519732224,Raafegh,,1,0,0,0,0
7.24709308445917E+017,R0tterdamer,,1,0,0,0,0
1.45819527897305E+018,r_tamizkar,,1,0,0,0,0
1.68816990933796E+018,QXMRD,,1,0,0,0,0
1.48938314983873E+018,Queenaurora209,,1,0,0,0,0
14600723,qorashi,,1,0,0,0,0
2459966323,Qorabam,,1,0,0,0,0
1.00396970669132E+018,QawluAlsawarem,,1,0,0,0,0
1.3290601465474E+018,QaradaghBear,,1,0,0,0,0
1.32181094430612E+018,qalicheh,,1,0,0,0,0
1.0229556286864E+018,Qaaaasem,,1,0,0,0,0
1.40016925553915E+018,Pz_kommandant,,1,0,0,0,0
1.17296024031433E+018,Pushkinove,,1,0,0,0,0
1.33797580510904E+018,Purple___drop,,1,0,0,0,0
47696206,purgat,,1,0,0,0,0
1.67403818100238E+018,PureSoul_isback,,1,0,0,0,0
1.57338695519855E+018,punkpater,,1,0,0,0,0
8.98098068079469E+017,pumpdwight,,1,0,0,0,0
7.17349448523903E+017,pulsantedipausa,,1,0,0,0,0
1.57590076320486E+018,psychotic_bat,,1,0,0,0,0
1.22153557253729E+018,ps752justice,,1,0,0,0,0
3135844871,proximaton,,1,0,0,0,0
1239655549,proudlypersian1,,1,0,0,0,0
1.58705000906894E+018,PrkKian,,1,0,0,0,0
8.68231463061377E+017,powerpeople_,,1,0,0,0,0
1.62621535992062E+018,pouyamazloomi,,1,0,0,0,0
9.87052008011125E+017,pouyajegarvnd,,1,0,0,0,0
1.52946671933245E+018,Pourya_Ni,,1,0,0,0,0
1.74730345406049E+018,PourrezaeiVahid,,1,0,0,0,0
1326027540,pournazeri,,1,0,0,0,0
7.44256897050612E+017,pouriy4,,1,0,0,0,0
1408312021,pouriazeraati,,1,0,0,0,0
48865797,potkazar,,1,0,0,0,0
6.9505448408347E+017,politicalelle,,1,0,0,0,0
1.58845797798336E+018,policenama1401,,1,0,0,0,0
1.28895527726243E+018,PokiRae_,,1,0,0,0,0
1.39347936313238E+018,pocohantes2021,,1,0,0,0,0
2804605933,PnMd1982,,1,0,0,0,0
1.73771500282652E+018,plasticartman2,,1,0,0,0,0
1.54723512734373E+018,Plasticartman,,1,0,0,0,0
1.19981667667567E+018,pizza_facey,,1,0,0,0,0
1.75015533253647E+018,PitchforkNo3,,1,0,0,0,0
1.72652228210791E+018,pishibia2,,1,0,0,0,0
1.61149600684727E+018,pishibia,,1,0,0,0,0
1.68052022266996E+018,pishecheshm,,1,0,0,0,0
1.64174120826634E+018,pirozzzzzzzz,,1,0,0,0,0
1.60055455983074E+018,pirouzimm,,1,0,0,0,0
1.58917032024157E+018,PIROOZ03361555,,1,0,0,0,0
1.11439312539562E+018,pirezanhafhafo,,1,0,0,0,0
7.75333387909431E+017,PIR00Z,,1,0,0,0,0
8.53237472150659E+017,pir_e_khereft,,1,0,0,0,0
1.70205916561766E+018,Pinkpanther_gi,,1,0,0,0,0
1.4254349386571E+018,pinkcherrybud,,1,0,0,0,0
617873909,PingouinHeureux,,1,0,0,0,0
1.45557685249232E+018,PiersUncensored,,1,0,0,0,0
216299334,piersmorgan,,1,0,0,0,0
53830530,phouzhan,,1,0,0,0,0
1.58521844811183E+018,Phoenixtrojan,,1,0,0,0,0
255123190,phoenix_memoir,,1,0,0,0,0
1.57374498574415E+018,phase_shad,,1,0,0,0,0
1.31163117699876E+018,Pezhvaak1,,1,0,0,0,0
1.66972190303913E+018,PeymnQolipor,,1,0,0,0,0
7.07231479047316E+017,PeterSweden7,,1,0,0,0,0
1.67597967482708E+018,pesarrrr,,1,0,0,0,0
1.42185698453456E+018,PesareMaziyar,,1,0,0,0,0
1.17095305207504E+018,PesareKourosh,,1,0,0,0,0
8.74896844878381E+017,pesarejavoon,,1,0,0,0,0
9.50657206399177E+017,PesareIRANN,,1,0,0,0,0
7.33085131972301E+017,Persuasion_elli,,1,0,0,0,0
2876917115,persona7even7,,1,0,0,0,0
740833886,PersianWaffle,,1,0,0,0,0
1.70780884472059E+018,persianoomer,,1,0,0,0,0
1.40999608789352E+018,persianjewess,,1,0,0,0,0
1.64535736929815E+018,PersianGW,,1,0,0,0,0
1.57678346845304E+018,PersianGulf2022,,1,0,0,0,0
113480647,PersianGodless,,1,0,0,0,0
58271532,persianbanoo,,1,0,0,0,0
1978200242,persian_Tirdad,,1,0,0,0,0
1.50749295517467E+018,Persian_picture,,1,0,0,0,0
1435634995,PersiaKami,,1,0,0,0,0
1.48626946147682E+018,Persiairany,,1,0,0,0,0
1.18384783005992E+018,pershia22314145,,1,0,0,0,0
9.05359031694492E+017,persephone7597,,1,0,0,0,0
1.59615481308276E+018,Peroz401939762,,1,0,0,0,0
1.52515346867514E+018,peransa6365,,1,0,0,0,0
419714770,pepero_123,,1,0,0,0,0
1.44366975257713E+018,Peleja11,,1,0,0,0,0
3236635215,PejmanMousavi,,1,0,0,0,0
1.3146419616143E+018,Pegahan__,,1,0,0,0,0
1.57173461215363E+018,PedramKianipk,,1,0,0,0,0
48257148,pedha,,1,0,0,0,0
1.62194785317313E+018,pedarjun,,1,0,0,0,0
1.61613637712439E+018,Pedar_Bozorgggg,,1,0,0,0,0
1.5864503583391E+018,Peaky_991,,1,0,0,0,0
1.05266010663727E+018,PeaceHappyJoy,,1,0,0,0,0
1.1493186486597E+018,PDKIfarsi,,1,0,0,0,0
1.47450268431293E+018,PBDsPodcast,,1,0,0,0,0
1.57321257604924E+018,payoshiya,,1,0,0,0,0
1.47224101402695E+018,payandeiranam,,1,0,0,0,0
1.59125074875452E+018,payande_iran3,,1,0,0,0,0
3167076164,payaminekoo,,1,0,0,0,0
23446898,paulrubens,,1,0,0,0,0
1.16221999797796E+018,PatrickBWeiler,,1,0,0,0,0
45167431,patrickbetdavid,,1,0,0,0,0
8.14864263189844E+017,patrick_jane77,,1,0,0,0,0
1.53024692117187E+018,pastjii,,1,0,0,0,0
1.40562508639317E+018,pasta_hastam,,1,0,0,0,0
1.66004920256977E+018,pasargadguard,,1,0,0,0,0
1.24835020822588E+018,parysatis_banoo,,1,0,0,0,0
1.55623523367412E+018,parwaz22,,1,0,0,0,0
1.72103325964608E+018,parva_javid,,1,0,0,0,0
1.6998237155155E+018,PartyPikp2582,,1,0,0,0,0
1.62888039159864E+018,partigiano47,,1,0,0,0,0
570737752,parsia_kazmi,,1,0,0,0,0
1.63783622584632E+018,parsi27871,,1,0,0,0,0
1032558697,Parshang11,,1,0,0,0,0
1.69947625173443E+018,ParsehIran,,1,0,0,0,0
1.21636162255138E+018,parsdailynews1,,1,0,0,0,0
1.71718835043035E+018,Parsaghobadi123,,1,0,0,0,0
1.48971303714989E+018,PARSA___YN,,1,0,0,0,0
37413528,Parpanchi,,1,0,0,0,0
1.27661301940608E+018,parli731,,1,0,0,0,0
8.22188103360188E+017,Parinaz_ETSM,,1,0,0,0,0
1.5220230448683E+018,paridaryaiiya,,1,0,0,0,0
1.20288738185619E+018,pariar__,,1,0,0,0,0
1.57304835463173E+018,Pargol2020,,1,0,0,0,0
1421082818,PardisSabeti,,1,0,0,0,0
1.22494377186077E+018,pardis__rabiee,,1,0,0,0,0
1.41201949874872E+018,Parav610136875,,1,0,0,0,0
2871004738,PanteaPeyvandi,,1,0,0,0,0
1.71583393901569E+018,Pantea_t1,,1,0,0,0,0
1.48138571861409E+018,panbedarnaf1,,1,0,0,0,0
1.28259496016083E+018,PanahiRafiq,,1,0,0,0,0
1.06897765476488E+018,panaaaaaaah,,1,0,0,0,0
15669672,PamelaGeller,,1,0,0,0,0
1.58593808221337E+018,Pahlavist2582,,1,0,0,0,0
1.64880063702958E+018,Pahlavist091339,,1,0,0,0,0
1.65286442979151E+018,pahlavism149884,,1,0,0,0,0
38154763,PahlaviReza,,1,0,0,0,0
1.68635420497197E+018,PahlaviNewsLine,,1,0,0,0,0
1.7926508489982E+018,pahlavikhah43,,1,0,0,0,0
1.25147570480341E+018,PahlaviahoraeeP,,1,0,0,0,0
1.78823979216289E+018,Pahlavi0211,,1,0,0,0,0
1.58459111569251E+018,Paeezsahra46,,1,0,0,0,0
1.61092936710163E+018,paanziii,,1,0,0,0,0
1.53813442460846E+018,p4bedar,,1,0,0,0,0
136607541,p1j22,,1,0,0,0,0
97054224,OzraeliAvi,,1,0,0,0,0
1.2831739641903E+018,OzerNazlii,,1,0,0,0,0
1.25686470064785E+018,OutFarsi,,1,0,0,0,0
351120282,Ostrov_A,,1,0,0,0,0
1.2170287385353E+018,ostovaran,,1,0,0,0,0
452493137,OSO_Arash,,1,0,0,0,0
1.18832929016268E+018,Osinttechnical,,1,0,0,0,0
1.63570323202137E+018,OSINTNic,,1,0,0,0,0
1.21278308327286E+018,Osint613,,1,0,0,0,0
2269814823,oshtb,,1,0,0,0,0
1012443708,orenbarsky,,1,0,0,0,0
9.98289099353199E+017,ordinaryman1980,,1,0,0,0,0
9.11550247133999E+017,ordii26,,1,0,0,0,0
1.50785264650114E+018,ordakbarandaz,,1,0,0,0,0
1.45734801390346E+018,orcica,,1,0,0,0,0
1.01242777367837E+018,oootred18,,1,0,0,0,0
1.41636865857468E+018,oomidvaramm,,1,0,0,0,0
187214305,omorogiec,,1,0,0,0,0
1.79725490997003E+018,OMINA_98,,1,0,0,0,0
1.16284734309344E+018,omidvivo,,1,0,0,0,0
1.58221265214675E+018,OmidRos51089052,,1,0,0,0,0
7.40550489490743E+017,OmidKT62,,1,0,0,0,0
41084386,omid9,,1,0,0,0,0
1.25220321437782E+018,omid_AV2,,1,0,0,0,0
91416107,OliLondonTV,,1,0,0,0,0
9.15874542245081E+017,old_man1990,,1,0,0,0,0
283386225,ofirgendelman,,1,0,0,0,0
1.44080626425505E+018,OfficialToomaj,,1,0,0,0,0
1.43741693245876E+018,officer_Lew,,1,0,0,0,0
1.57437538130581E+018,OfArakis,,1,0,0,0,0
1.04961674680463E+018,occam_razor01,,1,0,0,0,0
1.00484406438938E+018,OALD24,,1,0,0,0,0
1657780411,oaken__shield,,1,0,0,0,0
1.69436551047592E+018,o2GBLrPkV777772,,1,0,0,0,0
17469289,nypost,,1,0,0,0,0
1.24198399290944E+018,Nushin76643881,,1,0,0,0,0
2424418705,NUFDIran,,1,0,0,0,0
1.67161189150697E+018,nsabbatooom46,,1,0,0,0,0
8.72000721893372E+017,NR2OH,,1,0,0,0,0
1.38607632328681E+018,NoushaEshghi,,1,0,0,0,0
1.36703641282304E+018,NotShelled,,1,0,0,0,0
1.30727240901623E+018,notrealizumi,,1,0,0,0,0
2714031800,NorthWestFOI,,1,0,0,0,0
1.73266608673308E+018,North_Forebilth,,1,0,0,0,0
501942686,nooshabehamiri1,,1,0,0,0,0
1.55422323257584E+018,nooresiah,,1,0,0,0,0
1.6651154275492E+018,noonbarbariii,,1,0,0,0,0
1.35569592216913E+018,noodlesss1990,,1,0,0,0,0
1.70925103897534E+018,Nohypocrisy_,,1,0,0,0,0
1.71770967878264E+018,nobodySamyaza,,1,0,0,0,0
1.52048803580843E+018,Nobody_Y_S,,1,0,0,0,0
16465385,NobelPrize,,1,0,0,0,0
28299819,noatishby,,1,0,0,0,0
1.01984852564193E+018,NoaMagid,,1,0,0,0,0
9.78606266040939E+017,no_itsmyturn,,1,0,0,0,0
47927277,No_censure_,,1,0,0,0,0
1.00837176029361E+018,no_______idea,,1,0,0,0,0
8.42078884950602E+017,nmi2nm,,1,0,0,0,0
1.70373959477534E+018,NL1358,,1,0,0,0,0
1.32608737713627E+018,Niyaz68401862,,1,0,0,0,0
56782682,nixonfoundation,,1,0,0,0,0
1.25929283556998E+018,nirvanalover83,,1,0,0,0,0
2792649947,nioscha1,,1,0,0,0,0
9.15384490796749E+017,NiohBerg,,1,0,0,0,0
1.49278289404518E+018,Nimpel_2,,1,0,0,0,0
1.645803780641E+018,nimasohrabi_,,1,0,0,0,0
1.70525483016222E+018,NimaRezaee85098,,1,0,0,0,0
1.57361515671369E+018,NimaRefelz,,1,0,0,0,0
2172631,nimania,,1,0,0,0,0
621407062,nimabir87,,1,0,0,0,0
