Id,K-Shell
1.58356925493017E+018,1
1.58361830003413E+018,23
9.93183721460261E+017,2
1.58373246254657E+018,1
1.70122141673184E+018,7
1.58375180107301E+018,2
1.64242947364667E+018,2
1.58375995708148E+018,4
1.58380811394521E+018,2
1.58381085203307E+018,2
1.58388688095268E+018,1
1.58389556658878E+018,4
1.58413367212678E+018,1
1.53433092847827E+018,1
1.58418272625672E+018,2
1.58418901578334E+018,2
1.58425106256282E+018,6
1.58426136184403E+018,1
18132002,1
1.58428874674849E+018,1
1.58429505478857E+018,18
1.58433451184792E+018,24
8.15267731813634E+017,5
1.58435311612789E+018,24
1.58444329995116E+018,1
1.58451553580653E+018,1
1.58451575818854E+018,3
1.5845682356132E+018,2
1.58459639838055E+018,1
1.58459839612342E+018,1
1.58460254570349E+018,11
1.64538551168127E+018,2
1606257278,4
1.7221598352973E+018,1
2260688268,2
1.5846539050064E+018,2
1.58466011603654E+018,1
1.58466070594871E+018,5
1.5846629341055E+018,1
1.5846843310916E+018,9
1.58473586778427E+018,1
1.58479743638777E+018,8
1.70378698995319E+018,3
1.85080024212118E+018,2
1.58482814487532E+018,6
1.75427478493696E+018,6
1.58487283814984E+018,1
2796697271,1
1.58494773463246E+018,2
1.58495265538173E+018,2
1.58496913906775E+018,1
1.58499870498931E+018,2
124210226,2
1.75953270209553E+018,1
1.58518639919574E+018,1
1.58519521652889E+018,2
1.58521844811183E+018,1
1.58526007772382E+018,1
1.58526453317358E+018,3
1.58527140175741E+018,1
1.58528699149894E+018,1
1.58529209941044E+018,6
1.58532457733238E+018,1
1.58538843908785E+018,9
1.58549410578167E+018,1
1.58551634219907E+018,1
1.58552547916721E+018,1
1.58552678761381E+018,2
1.58556342139473E+018,1
1.58559711299305E+018,1
1.58561857333833E+018,1
1.58562355134359E+018,4
1.58564392619033E+018,2
1.58567418770383E+018,1
1.02623910856844E+018,1
1.58570280091855E+018,1
1.58570907256476E+018,2
1.58571625608636E+018,1
1.58572683382319E+018,1
1.58579431850103E+018,1
1.70218107154933E+018,3
1.78471626155906E+018,3
1.8411697677614E+018,1
1.58581567084715E+018,2
1.58584266885619E+018,1
1.58584431204193E+018,2
1.58586604330573E+018,3
1.58590269991204E+018,2
1.58591866504787E+018,1
1.58593125170114E+018,1
1.58594829879968E+018,1
1.58596991681288E+018,2
1.58598041117538E+018,2
1.58599409535648E+018,6
1.58602386305342E+018,1
1.71135903795714E+018,1
1.58603368645304E+018,5
1.58603762332753E+018,1
1.58604664282178E+018,1
1.65344972990303E+018,1
1.58604960547678E+018,9
1.58609616251963E+018,19
1.63697952369347E+018,2
1.5861000242992E+018,1
1.17241971300083E+018,1
1.58611775050991E+018,1
1.58630538051415E+018,1
1.58631876510863E+018,1
1.58634695612059E+018,1
1.5863493241826E+018,1
1.58639714218871E+018,1
1.58642094189836E+018,1
1.58642103782209E+018,1
1.58643813391417E+018,1
1.58647859966585E+018,1
1.58657350133052E+018,1
1.58662245847151E+018,3
1.58662583305726E+018,1
9.59882025003049E+017,1
1.58663809764265E+018,1
1.58664725890848E+018,1
1.36334554193404E+018,1
9.91384850253873E+017,1
1.58681729781724E+018,2
1.58682386155899E+018,1
1.5868243986396E+018,1
1.11912048521887E+018,1
1.78831023564959E+018,6
49573971,1
1.58689261594068E+018,15
1.58696489425513E+018,2
1.58697330484129E+018,1
1.58701547681478E+018,1
1.58702815016843E+018,21
1.5870337426396E+018,1
1.58705000906894E+018,1
1.58709524360171E+018,1
1.5871055416791E+018,1
1.58713116214058E+018,1
1.58716645664229E+018,5
1.58722194866006E+018,2
1.58730795326634E+018,21
1.58738703863826E+018,1
1.5873911837768E+018,1
1.58741728684291E+018,11
1.58744242539984E+018,4
1.58745472136264E+018,1
1.58746094272772E+018,1
1.58746645925668E+018,1
1.58746670940909E+018,3
1.58747294080274E+018,1
1.58749663155713E+018,12
1.58749855282922E+018,2
1.5875153199581E+018,1
1.58751804298823E+018,18
1.58752339883352E+018,2
1.58752368731346E+018,1
1.58757446521871E+018,1
1.58759025126195E+018,2
1.58759368960977E+018,1
1.58768768874811E+018,9
1.58774995091348E+018,1
1.58776066915947E+018,2
1.44854966245832E+018,1
1.55150707770049E+018,2
1.65904924239924E+018,2
1.58777712315412E+018,2
1.58778016875559E+018,2
1.58783016209531E+018,1
1.58784365847217E+018,14
1.58786413840698E+018,1
1.44768806187428E+018,1
1.85058186856101E+018,1
1.58788178199015E+018,1
1.58788327101449E+018,3
3068716126,3
1.58788441399565E+018,4
1.27426945382452E+018,1
1.32660975065884E+018,1
1.61539032883967E+018,3
1.67639317201491E+018,7
1.58791362736067E+018,1
1.58793752967999E+018,1
1.58804615882736E+018,21
8.72424694208758E+017,2
1.58805153032164E+018,2
1.58807356476645E+018,1
1.58808957478973E+018,1
1.58813846022482E+018,1
49219756,2
1.21677606273206E+018,1
1.58822756445102E+018,1
1.58824067242695E+018,2
1.58825915967773E+018,1
1.58826360205348E+018,1
1.58831698757462E+018,2
1.58832484821184E+018,24
1.58832496273726E+018,13
1.58833623210632E+018,5
1.5883705081474E+018,15
1.58840254095308E+018,1
1.58846374477403E+018,1
1.58848864057711E+018,1
1.6021488790965E+018,2
1.58851832897223E+018,1
1.58855233006411E+018,6
1.58855812522912E+018,3
1.58857315003136E+018,1
1.5886361593952E+018,3
1.58880167275463E+018,18
1.58881847954478E+018,17
1.58887496868271E+018,1
1.58888197129973E+018,2
1.58888748824383E+018,1
1.80692387604095E+018,5
1.58890030924976E+018,1
1.58899336504293E+018,1
1.58899898148023E+018,2
1.5891380430087E+018,12
1.81843825724119E+018,1
1.5892545037564E+018,1
1.58927646574866E+018,1
1.58931625756788E+018,1
1.58934742450568E+018,2
1.58939711003372E+018,1
1.58951304124212E+018,3
1.58957621576086E+018,3
1.58965213782647E+018,3
1.58971021105653E+018,6
1.2210659770032E+018,1
1.58973603893055E+018,3
1.03337289505201E+018,1
8.14530850868044E+017,1
1.58983463638912E+018,14
1.58989779314083E+018,1
1.80924959815597E+018,1
1.58994812985962E+018,22
1.59001319247807E+018,4
1.59003919403815E+018,23
1.5900701438702E+018,1
1.59007853952463E+018,1
1.59018140338747E+018,6
1.5902845592451E+018,1
1.59030111634394E+018,1
1.59031223219753E+018,1
1.59034456300002E+018,1
1.59035788109387E+018,22
7.04116108920562E+017,1
1.59038917690565E+018,1
1.59040182106715E+018,7
1.59045418383204E+018,1
1.59046528956889E+018,1
1.59046762961295E+018,20
1.64290946579502E+018,2
1.7926508489982E+018,22
1.81539879812796E+018,3
1.59048662789332E+018,1
1.59053819044785E+018,1
1590565160,1
1.59058465592472E+018,1
1.59069412083786E+018,2
1.59070760901488E+018,1
1.59071606167387E+018,1
1.59081273071332E+018,1
1.42772166753138E+018,1
1.59093453174129E+018,3
1.59102313314583E+018,3
1.5910365986779E+018,2
1.59108087558819E+018,19
1.59108474735836E+018,2
1.59109190899821E+018,2
1.59110019588184E+018,2
1.59124801702528E+018,2
1.59140040774977E+018,3
1.59141128665455E+018,14
1.59141983387854E+018,3
1.59146204787037E+018,4
1.59146512244223E+018,1
1.59147749434289E+018,1
1.59149383825802E+018,2
1.59149475649599E+018,2
1.59152056248822E+018,14
1.59167185873447E+018,1
1.59170047954054E+018,1
1.59173782169344E+018,1
1.59177161385041E+018,1
1.59179197486829E+018,5
1.59180551131338E+018,2
1.59181003468559E+018,5
1.59181279903393E+018,1
1.59181626045877E+018,6
1.59182747768868E+018,1
1.59183056686491E+018,3
1.59184854491015E+018,3
1.59185352956779E+018,3
1.59186819029608E+018,4
1.59187336147016E+018,5
1.59190203485648E+018,1
1.59206628616671E+018,2
1.59209742606374E+018,1
1.59209761126731E+018,1
1.11965581724082E+018,2
1.59213619765206E+018,21
1.59217118539519E+018,1
1.59217160650749E+018,1
1.59223002133417E+018,2
1.59224234739106E+018,1
1.59226427097206E+018,3
1.5922737668177E+018,1
1.59228378358732E+018,5
1.59229973378721E+018,18
1.59231761834556E+018,2
1.59244343115407E+018,24
1.5924602238512E+018,2
1.59249511804451E+018,1
1.59256015453226E+018,1
1.59266037417577E+018,2
1.59276263303112E+018,1
1.59280143604347E+018,1
1.59280663407351E+018,1
1.59284944554404E+018,2
1.59287972352856E+018,2
1.59289821660077E+018,12
1.59289853112735E+018,9
1.59297835197045E+018,1
1.59302744386199E+018,6
1.59323024688247E+018,2
1.59324715600919E+018,3
1.59330762234996E+018,1
1.59332492268811E+018,1
1.59349336919573E+018,1
1.59349859524382E+018,1
1.59352175962976E+018,3
1.5935591483897E+018,1
1.59360007669325E+018,4
1.59361093878727E+018,1
1.59368366677701E+018,3
1.71103274902773E+018,4
1.59371812419236E+018,12
1.01345491910445E+018,2
9.52577221067198E+017,1
1.59371965328445E+018,4
1.59374036835227E+018,6
1.60312467011864E+018,1
1.73851320164855E+018,1
1.59375283966652E+018,1
1.59375441058435E+018,2
1.59377402772575E+018,1
1.59379686392033E+018,6
1.59383781199145E+018,1
1.59394064341137E+018,1
1.59395472251546E+018,4
1.59400555145696E+018,1
1.59403182846943E+018,1
1.59403457402308E+018,12
99540024,1
1.5940531441111E+018,1
1.59412292085453E+018,1
1.5941389874254E+018,1
1.40185017613915E+018,1
1.59421323586284E+018,13
1.59423879398869E+018,1
1.59427734570736E+018,5
1.79229491293687E+018,2
1.59430134236078E+018,2
1.59431604199112E+018,3
1.59432874946145E+018,2
1.59441190951581E+018,1
1.80970814934947E+018,1
1.59461737767683E+018,4
1.59469935907716E+018,2
1.59470230263556E+018,5
1.77414109712137E+018,5
1.59475036097083E+018,2
1.59479851776306E+018,1
1.59483957924015E+018,1
1.59485125321712E+018,1
1.52233488174073E+018,1
1.59490364532533E+018,2
1.59493422301786E+018,1
1.59501770373094E+018,20
1.59505639783363E+018,1
1.59509192472521E+018,1
1.59509849311437E+018,2
1.59510227928742E+018,2
1.59511684135704E+018,1
1.47907624427269E+018,1
1.59512250442263E+018,2
1.59513322305878E+018,2
1.59519647400195E+018,1
1.59525826877904E+018,2
1.59535299367898E+018,5
1.59537852370269E+018,1
1.59540407268894E+018,1
1.5954290025456E+018,1
1.59548415290794E+018,1
1.59550937848395E+018,1
1.59555006483922E+018,2
1.59555936684908E+018,3
1.5955728330061E+018,17
1.59940800722971E+018,1
1.59564664083199E+018,1
1.58025514104272E+018,1
1.59572629354653E+018,1
1.59573654688338E+018,1
1.59577556406919E+018,1
1.59580570003436E+018,2
1.59581086643115E+018,4
1.59582659456783E+018,24
1117404265,1
1.59401259756882E+018,1
1.59585851983568E+018,13
1.5958677889666E+018,2
1.59601207745754E+018,2
1.59609254228985E+018,1
1.59611601983937E+018,1
1.59613824850966E+018,10
1.61557093341424E+018,2
1.79375654663295E+018,6
1.59615657885974E+018,1
1.59619504004438E+018,2
1.59620246871042E+018,1
1.59621111098584E+018,5
1.59625380562824E+018,1
1.59627056324012E+018,1
1.59643231076061E+018,1
1.67650873036661E+018,1
1.59650211813484E+018,4
1.69536896943434E+018,4
1.5965088539481E+018,3
9.47162985549779E+017,4
1.59652672875463E+018,2
1.59652998917169E+018,1
1.59657769551679E+018,3
1.59662922085946E+018,1
1.59682136919862E+018,2
1.59684881097361E+018,2
1.59691022769321E+018,16
1.4124006219705E+018,2
1.41352350288433E+018,1
1.43274798769283E+018,2
1.59859184123405E+018,3
2464817581,4
1.59699395849161E+018,20
1.59710072366944E+018,2
1.5971171724967E+018,1
1.59711810845556E+018,1
1.59718429218619E+018,1
1.5971915900277E+018,1
1.59721064243961E+018,1
1.59722608889524E+018,1
1.5972432998359E+018,1
1.59724637447444E+018,1
1.5973106142963E+018,2
1.59743834055442E+018,23
1.59746990241111E+018,1
1.8342678605641E+018,1
1.59748286240774E+018,2
1.59748287674411E+018,1
1.59751047484903E+018,1
1.59758657599034E+018,1
1.59785452147622E+018,24
1.69077972500475E+018,24
1.59789333169831E+018,1
1.62410727528242E+018,1
1.68747996799345E+018,4
1.73808040692518E+018,2
2861437960,24
9.48005704366821E+017,12
1.59792399946338E+018,1
1.5980283212872E+018,2
1.59803820636419E+018,1
1.59805730440598E+018,1
1.5980733676215E+018,1
1.49803050940181E+018,1
1.59813919295299E+018,2
1.59815207066573E+018,4
1.59820411689902E+018,1
1.59821428029325E+018,2
1.59822660280189E+018,1
1.598284922481E+018,7
1.59833092326244E+018,1
1.59833627394886E+018,1
1.59839495422054E+018,3
1.598406522824E+018,2
1.59842001202026E+018,3
1.59842704010917E+018,1
1.59848195737716E+018,6
1.59855640789645E+018,2
1.5985984713801E+018,3
1.59863204604122E+018,1
1.59865301662998E+018,24
1.59866615238909E+018,2
2993472882,1
1.59869694269925E+018,1
1.59871030768109E+018,2
1.59874131273551E+018,1
1.59876666313822E+018,3
1.59883896811577E+018,1
1.59889566828582E+018,1
1.35044073646712E+018,5
1.58785499976956E+018,1
1.59912364434037E+018,4
1.59915009182216E+018,1
1.5991811676178E+018,1
1.59923982252635E+018,1
1.04786029572777E+018,1
1.59933953952436E+018,2
1.05255724670881E+018,1
1.59941986024892E+018,1
1.59942872259509E+018,1
1.59964850459874E+018,15
1.59974490957299E+018,1
1.59980987512675E+018,2
1.59984250981077E+018,1
1.59984788003403E+018,1
1.77724575552004E+018,1
1.5998690021253E+018,1
1.6020055718798E+018,1
1.59997311092034E+018,1
1.59999983322545E+018,4
1.60001340863141E+018,1
1.60005902449325E+018,1
1.73596242532782E+018,2
1.60008735500785E+018,5
1.60010984952576E+018,13
1.6001275211687E+018,1
9.61474364049945E+017,1
1.60021429305998E+018,2
1.6002310610526E+018,4
1.60025575492938E+018,1
1.60039148313114E+018,4
1.60042536737386E+018,1
1600489051,7
1.60055455983074E+018,1
1.60061010949049E+018,1
1.60071838023074E+018,1
1.60738530973752E+018,1
1.60083227805313E+018,2
1.60086949117241E+018,9
1.60088457182602E+018,2
1.60092448180316E+018,5
1.60110166966793E+018,7
1.60111678744531E+018,8
1.60121095034186E+018,1
1.60121252941343E+018,7
1.60122811526675E+018,1
1.60122995961126E+018,1
1.60144507766611E+018,21
1.6014757641379E+018,1
1.60153124567817E+018,3
1.60155507309971E+018,2
1.60160120592659E+018,1
1.57580503550174E+018,1
1.60176955515153E+018,1
1.60196463575378E+018,1
1.6019726881254E+018,1
1.60197515741273E+018,11
1.74335711990089E+018,4
1.602017452162E+018,9
1.79324501758407E+018,9
1.60218047157976E+018,1
1.60222155811793E+018,1
1.58893851307607E+018,1
1.60229400651968E+018,4
1.60261785379822E+018,2
1.6029732571788E+018,1
1.60305362912409E+018,1
1.60312393162752E+018,1
1.60341647303207E+018,1
1.60342397804282E+018,1
1.60347901219768E+018,1
1.60348478639954E+018,1
1.60362125815482E+018,1
1.6037515185906E+018,1
1.60383166580101E+018,1
1.60385095243131E+018,1
1.60390172723262E+018,2
1.60409925440603E+018,23
2550272250,20
290003221,2
1.61787996235828E+018,1
1.70194223369445E+018,8
1.60423595206235E+018,1
1.60424293017206E+018,6
1.60436434219083E+018,1
1.6046358880295E+018,2
1.60470684335114E+018,1
1.60487386117827E+018,1
1.60489339101112E+018,2
1.60501218587232E+018,1
1.60554929584286E+018,1
1.60567132120301E+018,1
1.60578439821283E+018,1
1.60596428357316E+018,1
1.73558575636459E+018,1
1.80947866381939E+018,1
201657168,1
1.60603768739518E+018,1
1.60609320480526E+018,2
1.55623523367412E+018,3
1.678078591786E+018,11
1.73483651174335E+018,1
7.74126337002836E+017,1
1.6063513084407E+018,8
1606407799,1
1.60647971081234E+018,1
1.66615491235322E+018,1
1.6066014243722E+018,1
1.60689183476824E+018,3
1.62699817568819E+018,3
1.60692876819871E+018,6
1.60707216555943E+018,3
9.4793198958744E+017,4
1.60715473544595E+018,1
1.60731746685366E+018,1
1.6073636139536E+018,1
1.60750327356454E+018,1
1.66064513590902E+018,13
1.60775651884111E+018,1
1.60798819832759E+018,1
1.60815405184108E+018,1
1.6081775148154E+018,1
1.60818004677413E+018,3
1.60825738206028E+018,1
1.6083383399205E+018,1
1.60844643998571E+018,1
3170980063,1
1.60853869685214E+018,1
1677813776,10
1.60865406415316E+018,6
1.60876583027943E+018,1
1.60879922465262E+018,2
169010857,2
1.69050250704527E+018,2
1.60881796315032E+018,1
1.6088844172667E+018,2
1.60891067144565E+018,2
1.60916126823704E+018,13
1.60933518293019E+018,1
1.60941045901416E+018,3
1.60952822787723E+018,2
1.6096055748067E+018,1
1.60964859427289E+018,11
1.60979719622386E+018,4
1.60990914049049E+018,1
1.62037710570283E+018,1
1.61006322501354E+018,1
1.61017720740982E+018,1
1.61028862424277E+018,1
1.61032662640299E+018,1
1.61044501224802E+018,1
1.61063641227712E+018,3
1.61063707336681E+018,14
1.32501112239149E+018,2
1.64357643521321E+018,5
1.61072960315628E+018,1
1.6107689055213E+018,5
1.61081735901023E+018,1
1.61095685376823E+018,3
1.61098899650246E+018,1
1.61100000337527E+018,1
1.61105713521486E+018,4
1.61121231175836E+018,1
1.61135908899824E+018,1
1.82112499887185E+018,1
1.61136976479795E+018,1
1.61138925350984E+018,1
1.61143341036247E+018,4
1.61148873539216E+018,1
1.61162549259925E+018,1
1.6116544013194E+018,14
1282773086,1
1.68647711983915E+018,4
1.75495154814303E+018,14
1.80818953164621E+018,11
1.6116710633599E+018,7
1.61171517204068E+018,2
1.6117353057652E+018,1
1.61174361461017E+018,7
1.78592805258256E+018,1
1.61179193484193E+018,2
1.61180899766082E+018,2
1.61183435271487E+018,1
1.61192766865143E+018,1
1.61193929683489E+018,1
1.61200506809349E+018,3
1.6120384542668E+018,2
1.61206978440068E+018,9
1.61213881185246E+018,2
8.63160483364442E+017,1
1.61230564507166E+018,1
1.61234991679321E+018,1
1.61242780378537E+018,1
1.61245261806791E+018,1
1.61246166901105E+018,2
1.612468122707E+018,16
1.61271556872915E+018,1
1.61277302066954E+018,1
8.6555339467665E+017,2
1.61282597464251E+018,1
1.61289860304694E+018,4
1.65536534454067E+018,1
1.61296847930442E+018,17
1.18878319546825E+018,1
1.84649934742635E+018,2
1.61304192102239E+018,15
1.61307887147327E+018,1
1.61314566919521E+018,1
1.61314707966854E+018,1
1.61316519640236E+018,6
1.61317614652225E+018,1
2761096826,1
1.6131798404499E+018,1
1.61320105373377E+018,1
1.61321393423588E+018,1
1.61322671053878E+018,1
1.61322671773208E+018,1
1.61324474429279E+018,2
1.61324833518324E+018,2
1.61325376628289E+018,1
1.61328321262036E+018,1
1.61340794614226E+018,1
1.61344895769429E+018,2
1.6134984205005E+018,1
1.76281645271182E+018,2
1.61350407164576E+018,1
1.61355526152807E+018,3
1.61357216969441E+018,1
1.61359607120019E+018,3
1.61359682403972E+018,1
1.61360140733215E+018,1
1.61360725638526E+018,2
1.61363698583857E+018,1
1.81640168494137E+018,1
1.61366873495398E+018,20
3279246488,2
9.98618523483157E+017,2
1.61367892140435E+018,1
1.61368146324897E+018,23
1.6136937661453E+018,1
1.75352733066693E+018,2
1.61372005054377E+018,6
1.61372105117048E+018,1
1.61375801463658E+018,4
1.61376405330588E+018,11
1.61390329039935E+018,1
1.61394075644789E+018,1
1.61394750152206E+018,1
1.75671978483251E+018,1
1.61396474369317E+018,2
1.61404854895743E+018,1
1.61405339185179E+018,8
342260056,1
1.73458879276433E+018,3
1.82069083293423E+018,1
1.61419245106903E+018,2
1.61419503606892E+018,3
1.61424701919055E+018,1
1.61427467059695E+018,1
1.61428773801817E+018,1
1.61432120566165E+018,3
1.61436205739398E+018,1
1.61440117505433E+018,1
1.61443147828443E+018,5
1.61447359032954E+018,1
1.61451496323353E+018,3
1.61451911404684E+018,3
1.61454753702056E+018,17
1.61467823145352E+018,1
1.61474111332311E+018,1
1.61475607724078E+018,1
1.61481869710482E+018,12
1.19755301710671E+018,1
1.61487154359869E+018,1
1.61490649837887E+018,1
1.61493544999004E+018,23
1.74175915549965E+018,5
1.61496413142111E+018,1
1.61506685918691E+018,1
1.61509157851048E+018,1
1.61528737538652E+018,2
1.61545420644546E+018,1
1.6155083074221E+018,1
1.61560251086943E+018,1
1.61565114018769E+018,1
1.61570201272055E+018,1
1.61572393837333E+018,1
1615727010,1
1.61573285291777E+018,1
9.48037034337333E+017,2
1.61576072816151E+018,1
1.61576991134674E+018,3
1.61579315643537E+018,23
1.51791460209225E+018,1
1.61579493129312E+018,6
1.61579908127564E+018,1
1.61580940476246E+018,22
1.61581487433181E+018,4
1.61585381797888E+018,1
1.61589911431063E+018,1
1.61592160533466E+018,22
1.61602189479655E+018,1
1.61602533056881E+018,1
1.616107886568E+018,1
1.61614088302334E+018,2
1.61617582449061E+018,4
1.61637282599612E+018,1
1.61640131004724E+018,1
1.61646758775949E+018,14
1.61648467062306E+018,24
1.72003590604271E+018,17
1.61651192161993E+018,15
1.61653098509235E+018,1
1.77188147280001E+018,1
1.61655024651494E+018,1
1.61668087313857E+018,1
1.61682401835892E+018,1
1.61684777155812E+018,1
1.616873545854E+018,1
1.61688283389694E+018,1
1.61698187516301E+018,1
1.61712554992246E+018,1
1.61723846298958E+018,6
1.61724295684675E+018,1
1.61724495742054E+018,1
1.61724525115602E+018,5
1.61725338597508E+018,1
1.61726258966209E+018,20
1.8318887056336E+018,6
1.617378020335E+018,18
1.61747540230953E+018,1
1.61750640121919E+018,2
1.61754849297656E+018,1
1.6175703643638E+018,1
1.61759944895119E+018,2
1.71670235220221E+018,1
4881981521,2
807775639,3
1.61760573013936E+018,1
1.61764034129261E+018,2
1.61765247047317E+018,1
1.61787032688434E+018,1
1.61793129307279E+018,1
8.52145359992304E+017,7
1.61798350276225E+018,1
1.61822649529765E+018,3
1.69766482050439E+018,1
1.61823851482645E+018,7
1.61826795256592E+018,2
1.61830217580905E+018,1
1.618638195004E+018,1
994511047,1
1.61865433822158E+018,2
1.61867025167097E+018,1
1.6188506052707E+018,1
1.61905442843437E+018,1
1.61922756414842E+018,13
1.61933106614521E+018,19
1.13531487550752E+018,2
167307876,1
1.61934336712872E+018,2
1.61957381917737E+018,1
1.61966458329102E+018,1
1.61972565304094E+018,2
1.61975980475849E+018,1
1.61982635484483E+018,2
1.61984274046376E+018,1
1.62000784801188E+018,1
1.62006293149593E+018,1
1.62015162798114E+018,1
1.60079263385674E+018,1
1.62039396905296E+018,3
1.09249218148981E+018,1
1.11706783711223E+018,4
1.66610866583149E+018,14
1.68083052704823E+018,14
1.70117387667414E+018,27
1.72472947342404E+018,13
4899122987,21
7.48754696722981E+017,4
8.15910522952487E+017,2
8.99875115315364E+017,19
1.62059977804321E+018,1
1.62065856606235E+018,7
1.62612600115454E+018,9
1.28292121525914E+018,1
1.62079469103687E+018,4
1.72389158702796E+018,2
1.6207981335034E+018,24
1.07694727886948E+018,1
1.62084237949311E+018,1
1.62087145910194E+018,1
1.62090409537557E+018,2
1.63356791216108E+018,14
1.75372057176061E+018,3
1.81816039845521E+018,21
1.62095262278497E+018,1
1.62104767835527E+018,3
1.62118720774574E+018,2
1.62136980903532E+018,4
1.62144468063746E+018,2
1.6214453047414E+018,1
1.62166501282875E+018,2
1.62170923175709E+018,1
1.62181072871698E+018,1
1.62182294535299E+018,1
1.62194808061766E+018,3
1.62207526676269E+018,1
1.62228050021912E+018,2
1622427362,1
1.62252596198704E+018,1
1.62252807927171E+018,1
1.6225447609834E+018,1
1.62289505415409E+018,1
1.35910886015017E+018,1
1.62292679556454E+018,1
1.62295247554739E+018,1
1.62295891222695E+018,1
1.62300025871102E+018,2
1.62308465932311E+018,4
1.62311573394857E+018,1
1.62318265363253E+018,1
1.62340201029161E+018,1
1.62351476334595E+018,1
1.6235880008724E+018,1
1.76067138138425E+018,1
1.62377191888823E+018,2
1.62377271645638E+018,1
1.6238348712431E+018,1
1.62394887949323E+018,1
1.62396901638894E+018,1
2271513066,9
4113508517,4
8.37028893303443E+017,14
1.62432637811517E+018,1
1.62436810610064E+018,1
1.62445577734269E+018,1
1.62457140115081E+018,1
1.62466351867379E+018,1
1.02080145012395E+018,1
1.64554935823279E+018,9
1.65154928350041E+018,11
1.65460184340879E+018,6
1.65548678349951E+018,3
1.6607593066171E+018,2
1.71602060448101E+018,2
1.81280758152343E+018,8
2185756411,26
2831899863,3
2970886541,1
7.42086287369359E+017,5
8.63781385135423E+017,2
9.90855321441649E+017,6
1.62471829385562E+018,1
1.62477097806352E+018,2
1.62490322995484E+018,7
1.62500007952957E+018,1
1.62513264775544E+018,4
1.62520132221449E+018,2
1.62523766771678E+018,1
1.62524857774312E+018,1
1.62540863485838E+018,9
1.62544241029691E+018,2
1.62547002489375E+018,1
1.62548255203838E+018,1
1.6254986949877E+018,1
1.62552627717092E+018,2
1.62555635752814E+018,1
1.62559745677054E+018,1
1.62590781023084E+018,4
1.62594860047473E+018,2
1.6260381565785E+018,2
1.62604667920282E+018,3
1.62605954795663E+018,1
1.62638222983131E+018,1
1.6263942190899E+018,3
1.74655834309366E+018,2
1.62640339055199E+018,4
1.69333426352387E+018,1
1.78966766885893E+018,11
1.62656985444143E+018,2
8.91003372660294E+017,2
1.62657973108383E+018,1
1.62661763450132E+018,1
1.62673978814022E+018,2
1.62674503835607E+018,1
1.62675260540477E+018,1
1.62681049353173E+018,1
1.62690498971617E+018,1
1.6270346522834E+018,1
1.68917395954196E+018,1
1.6270578798482E+018,9
1.62735610521399E+018,1
1.62750231362244E+018,1
1.62768290500562E+018,2
1.627688663525E+018,9
1.62770544913799E+018,10
1.79465358271494E+018,2
1.62791913772388E+018,1
1.62795316499236E+018,1
1.62799529355482E+018,26
1.63961071847025E+018,1
1.62802463461542E+018,1
1.33515625425208E+018,2
1342187467,1
1.67581351999062E+018,1
1.69911691276705E+018,3
1.74486290026979E+018,4
1.62843454183988E+018,3
1.6284860311828E+018,1
1.72092557470771E+018,2
8.99649986584953E+017,4
1.62862578179783E+018,2
1.62887085948498E+018,1
1.62905047555841E+018,1
1.62917907288545E+018,1
1.62921467787502E+018,1
1.62922112507383E+018,5
1.62922772167387E+018,4
1.62938682206839E+018,1
1.62963386146531E+018,1
1.6298132924022E+018,1
1.62990768227342E+018,1
1.62991363760631E+018,7
1.63020127605818E+018,2
1.63028773742406E+018,1
1.63054286520922E+018,2
1630920804,1
1.63092932701651E+018,1
1.63110904726812E+018,20
1.58710909993796E+018,1
1.7128743652079E+018,1
1.57476869380416E+018,1
1.63125994316782E+018,3
1.63130625322489E+018,1
1.63131162973535E+018,2
1.63148364006333E+018,1
1.63152191811631E+018,1
1.63156980981604E+018,1
1.63173259555684E+018,3
1.6317800413684E+018,17
1.63179025556847E+018,3
1.28991386978009E+018,1
1.63186472201317E+018,1
1.63191505826651E+018,24
1.19600506995261E+018,1
1.36978081726696E+018,1
1.61426583493906E+018,1
1.61497555587038E+018,1
1.66216324946946E+018,1
1.71022470831295E+018,14
1.81557949332033E+018,7
1.82016176816284E+018,1
2714052906,1
422505624,24
9.61251027797402E+017,14
9.93823951309689E+017,1
1.63199423507856E+018,4
1.63218148255794E+018,3
1.63224562294952E+018,1
1.6322734918095E+018,2
1.63238557459728E+018,1
1.63246627308587E+018,2
1.63253086181075E+018,1
1.63262863787783E+018,3
1.63286108592451E+018,2
1.63290312997598E+018,1
1.63302490415614E+018,1
1.63307601803762E+018,6
1.63337878185861E+018,1
1.63368001842853E+018,1
1.6337367567963E+018,1
1.63380473705622E+018,1
1.63384621900408E+018,3
1.63424154029721E+018,1
1.63434095729745E+018,1
1.63454077124737E+018,2
1.55856136524937E+018,1
1.63463246170227E+018,1
1.63463996989661E+018,1
1.6347816316291E+018,1
1.33785686806089E+018,1
1.63482083158175E+018,2
1.63489666462739E+018,6
1.6349630359525E+018,3
1.63498087840427E+018,1
1.63503229870065E+018,1
1.63533465623199E+018,1
1.63540438364599E+018,1
1.63542798596769E+018,4
1.63546999616279E+018,3
1.63584891412428E+018,2
1.63588550786649E+018,6
1.63599855193412E+018,1
1.6360851647018E+018,1
1.6364053888441E+018,1
